id,code,original_code,description,unit,category,subcategory,work_type,rate,cellRate_reference,cellRate_rate,excelCellReference,sourceSheetName,keywords
GW0532,534,534,Conservation flags; 300 x 300 x 60; on 50mm mortar bed & pointing; treads of steps,m,Groundworks,General Groundworks,Groundworks,90.67,E606,90.67,A606,External Works,50mm|general_groundworks
GW0533,535,535,Conservation flags; 50mm thick; on 50mm mortar bed & pointing; treads of steps; 300mm wide,m,Groundworks,General Groundworks,Groundworks,176.96,E607,176.96,A607,External Works,50mm|general_groundworks
GW0534,536,536,Conservation flags; 50mm thick; on 50mm mortar bed & pointing; treads of steps; 800mm wide,m,Groundworks,General Groundworks,Groundworks,314.33,E608,314.33,A608,External Works,50mm|general_groundworks
GW0535,537,537,EO for white colour strip let into slab,m,Groundworks,Surface Preparation,Groundworks,18.75,E609,18.75,A609,External Works,surface_preparation
GW0536,538,538,Granite bull nose steps with flame finish; 340 x 40mm thick in 600mm lenghts; on 30mm mortar bed. Lay only free issue granite,m,Groundworks,General Groundworks,Groundworks,18.33,E610,18.33,A610,External Works,40mm|600mm|general_groundworks
GW0537,539,539,Granite riser pieces with flame finish; 110 x 20mm thick in 600mm lenghts; fixed with cement based external tile adhesive. Lay only free issue granite,m,Groundworks,General Groundworks,Groundworks,14.38,E611,14.38,A611,External Works,20mm|600mm|general_groundworks
GW0538,540,540,Steps in granite pavings; 280mm treads & 165mm risers with contracting nosing; 1000 x 110 x 55 risers/1000 x 300 x 55 treads/55 x 55 nosings attached with stainless steel dowels and epoxy resin,m,Groundworks,General Groundworks,Groundworks,358.87,E612,358.87,A612,External Works,280mm|165mm|general_groundworks
GW0539,541,541,Synthetic turf; Easigrass; Chelsea on 30mm sand bed,m²,Groundworks,General Groundworks,Groundworks,57.26,E615,57.26,A615,External Works,30mm|general_groundworks
GW0540,542,542,Timber decking; treated SW; 28 x 140mm on & inc 50 x 150 joists at 450c/s,m²,Groundworks,General Groundworks,Groundworks,69.46,E618,69.46,A618,External Works,140mm|general_groundworks
GW0541,543,543,Timber decking; treated HW; 28 x 145mm on & inc 50 x 150 joists at 450c/s,m²,Groundworks,General Groundworks,Groundworks,174.88,E619,174.88,A619,External Works,145mm|general_groundworks
GW0542,544,544,"Composite decking Hyperion Pioneer, 145 x 21mm boards on 50 x 50 composite battens @200c/s on Mesa ajustable metal supports 90-150mm",m²,Groundworks,Earthwork Support,Temporary Works,174.71,E620,174.71,A620,External Works,21mm|150mm|earthwork_support
GW0543,545,545,Aluminium decking Hyperion; 21 x 145mm boards on 40 x 50mm joists at 200c/s on Mesa ajustable metal supports 90 - 150mm,m²,Groundworks,Earthwork Support,Temporary Works,199.95,E621,199.95,A621,External Works,145mm|50mm|earthwork_support
GW0544,546,546,White lines; minimum charge 1/2 day,item,Groundworks,General Groundworks,Groundworks,600.0,E624,600.0,A624,External Works,general_groundworks
GW0545,547,547,White lines; minimum charge 1 day,item,Groundworks,General Groundworks,Groundworks,812.5,E625,812.5,A625,External Works,general_groundworks
GW0546,548,548,Lines & broken lines; not exceeding 300mm,m,Groundworks,General Groundworks,Groundworks,1.25,E626,1.25,A626,External Works,300mm|general_groundworks
GW0547,549,549,Lines & broken lines; ex 300mm,m²,Groundworks,General Groundworks,Groundworks,3.75,E627,3.75,A627,External Works,300mm|general_groundworks
GW0548,550,550,Pedestrian crossings,m²,Groundworks,General Groundworks,Groundworks,12.5,E628,12.5,A628,External Works,general_groundworks
GW0549,551,551,"Hatching, not exceeding 300 thick lines",m,Groundworks,General Groundworks,Groundworks,8.33,E629,8.33,A629,External Works,depth_300m|general_groundworks
GW0550,552,552,Letters & figures,nr,Groundworks,General Groundworks,Groundworks,12.5,E630,12.5,A630,External Works,general_groundworks
GW0551,553,553,Directional arrows,nr,Groundworks,General Groundworks,Groundworks,15.0,E631,15.0,A631,External Works,general_groundworks
GW0552,554,554,Disabled parking,nr,Groundworks,General Groundworks,Groundworks,27.5,E632,27.5,A632,External Works,general_groundworks
GW0553,555,555,EO on concrete surface,item,Groundworks,Surface Preparation,Groundworks,,,,A633,External Works,surface_preparation
GW0554,556,556,EO burn off existing roadmarkings; minimum charge £,nr,Groundworks,General Groundworks,Groundworks,250.0,E634,250.0,A634,External Works,general_groundworks
GW0555,556,556,Road markings (Thorn Turn),item,Groundworks,General Groundworks,Groundworks,41903.75,E635,41903.75,A635,External Works,general_groundworks
GW0556,557,557,HB1 kerb; 150 x 305; concrete bed & haunch,m,Groundworks,General Groundworks,Groundworks,34.06,E638,34.06,A638,External Works,general_groundworks
GW0557,558,558,HB1 kerb; 150 x 305; concrete bed & haunch; radius,m,Groundworks,General Groundworks,Groundworks,39.3,E639,39.3,A639,External Works,general_groundworks
GW0558,559,559,HB2 kerb; 125 x 255; concrete bed & haunch,m,Groundworks,General Groundworks,Groundworks,35.19,E640,35.19,A640,External Works,general_groundworks
GW0559,560,560,HB2 kerb; 125 x 255; concrete bed & haunch; radius,m,Groundworks,General Groundworks,Groundworks,42.65,E641,42.65,A641,External Works,general_groundworks
GW0560,561,561,EO for curved,m,Groundworks,General Groundworks,Groundworks,7.45,E642,7.45,A642,External Works,general_groundworks
GW0561,562,562,EO for drop kerbs (HB2/BN transition); 125 x 255/150,nr,Groundworks,General Groundworks,Groundworks,18.08,E643,18.08,A643,External Works,general_groundworks
GW0562,563,563,Quadrant QHB; 305 x 255; concrete bed & haunch,nr,Groundworks,General Groundworks,Groundworks,69.25,E644,69.25,A644,External Works,general_groundworks
GW0563,564,564,EO for HB2 internal/external angle; 125 x 255,nr,Groundworks,General Groundworks,Groundworks,41.12,E645,41.12,A645,External Works,general_groundworks
GW0564,565,565,HB3 kerb; 125 x 150; concrete bed & haunch,m,Groundworks,General Groundworks,Groundworks,31.91,E646,31.91,A646,External Works,general_groundworks
GW0565,566,566,HB3 kerb; 125 x 150; concrete bed & haunch; radius,m,Groundworks,General Groundworks,Groundworks,37.15,E647,37.15,A647,External Works,general_groundworks
GW0566,567,567,EO for HB3 internal/external angle; 125 x 150,nr,Groundworks,General Groundworks,Groundworks,41.12,E648,41.12,A648,External Works,general_groundworks
GW0567,568,568,Bullnose kerb; 150 x 305; concrete bed & haunch,m,Groundworks,General Groundworks,Groundworks,38.13,E649,38.13,A649,External Works,general_groundworks
GW0568,569,569,Bullnose kerb; 150 x 305; concrete bed & haunch; radius,m,Groundworks,General Groundworks,Groundworks,47.77,E650,47.77,A650,External Works,general_groundworks
GW0569,570,570,EO for bullnose internal/external angle; 150 x 305,nr,Groundworks,General Groundworks,Groundworks,41.12,E651,41.12,A651,External Works,general_groundworks
GW0570,571,571,Bullnose kerb; 125 x 255; concrete bed & haunch,m,Groundworks,General Groundworks,Groundworks,35.34,E652,35.34,A652,External Works,general_groundworks
GW0571,572,572,Bullnose kerb; 125 x 255; concrete bed & haunch; radius,m,Groundworks,General Groundworks,Groundworks,41.47,E653,41.47,A653,External Works,general_groundworks
GW0572,573,573,EO for bullnose internal/external angle; 125 x 255,nr,Groundworks,General Groundworks,Groundworks,41.12,E654,41.12,A654,External Works,general_groundworks
GW0573,574,574,BN1 bullnose kerb; 125 x 150; concrete bed & haunch,m,Groundworks,General Groundworks,Groundworks,35.25,E655,35.25,A655,External Works,general_groundworks
GW0574,575,575,BN1 bullnose kerb; 125 x 150; concrete bed & haunch; radius,m,Groundworks,General Groundworks,Groundworks,39.84,E656,39.84,A656,External Works,general_groundworks
GW0575,576,576,EO for BN1 internal/external angle; 125 x 150,nr,Groundworks,General Groundworks,Groundworks,41.12,E657,41.12,A657,External Works,general_groundworks
GW0576,577,577,EF1 edging; flat top; 50 x 150; concrete bed & haunch,m,Groundworks,General Groundworks,Groundworks,21.34,E658,21.34,A658,External Works,general_groundworks
GW0577,578,578,EF1 edging; flat top; 50 x 150; concrete bed & haunch; radius/facetted,m,Groundworks,General Groundworks,Groundworks,26.61,E659,26.61,A659,External Works,general_groundworks
GW0578,579,579,Edging; flat top; 50 x 200; concrete bed & haunch,m,Groundworks,General Groundworks,Groundworks,26.37,E660,26.37,A660,External Works,general_groundworks
GW0579,580,580,Edging; flat top; 50 x 200; concrete bed & haunch; radius,m,Groundworks,General Groundworks,Groundworks,30.79,E661,30.79,A661,External Works,general_groundworks
GW0580,581,581,Channel CS1; 255 x 125; concrete bed & haunch,m,Groundworks,General Groundworks,Groundworks,35.32,E662,35.32,A662,External Works,general_groundworks
GW0581,582,582,Channel CS1; 255 x 125; concrete bed & haunch; radius,m,Groundworks,General Groundworks,Groundworks,41.72,E663,41.72,A663,External Works,general_groundworks
GW0582,583,583,Titan/Trief kerb; 390 x 400; concrete bed & haunch,m,Groundworks,General Groundworks,Groundworks,130.45,E664,130.45,A664,External Works,general_groundworks
GW0583,584,584,Titan/Trief kerb; 390 x 400; concrete bed & haunch; radius,m,Groundworks,General Groundworks,Groundworks,156.23,E665,156.23,A665,External Works,general_groundworks
GW0584,585,585,EO Titan kerb for Quadrant,nr,Groundworks,General Groundworks,Groundworks,158.03,E666,158.03,A666,External Works,general_groundworks
GW0585,586,586,Acid etched reconstructed stone PC step units; 330 x 166 x 1000lg; bedded on concrete; with visibilty inserts to tread and riser,m,Groundworks,General Groundworks,Groundworks,224.87,E667,224.87,A667,External Works,general_groundworks
GW0586,587,587,EO for 400mm wide top tread,m,Groundworks,General Groundworks,Groundworks,29.69,E668,29.69,A668,External Works,400mm|general_groundworks
GW0587,588,588,EO splay cutting ends,nr,Groundworks,General Groundworks,Groundworks,21.53,E669,21.53,A669,External Works,general_groundworks
GW0588,589,589,Acid etched reconstructed stone PC step units; 330 x 170 x 1000lg; bedded on concrete; with visibilty inserts to tread and riser,m,Groundworks,General Groundworks,Groundworks,226.25,E670,226.25,A670,External Works,general_groundworks
GW0589,590,590,Conservation kerb; 255 x 205; concrete bed & haunch,m,Groundworks,General Groundworks,Groundworks,77.57,E671,77.57,A671,External Works,general_groundworks
GW0590,591,591,Conservation kerb; 255 x 205; concrete bed & haunch; radius,m,Groundworks,General Groundworks,Groundworks,103.9,E672,103.9,A672,External Works,general_groundworks
GW0591,592,592,Conservation kerb; 145 x 255; concrete bed & haunch,m,Groundworks,General Groundworks,Groundworks,71.44,E673,71.44,A673,External Works,general_groundworks
GW0592,593,593,Conservation kerb; 145 x 255; concrete bed & haunch; radius,m,Groundworks,General Groundworks,Groundworks,93.69,E674,93.69,A674,External Works,general_groundworks
GW0593,594,594,Conservation kerb; 145 x 145; concrete bed & haunch,m,Groundworks,General Groundworks,Groundworks,60.25,E675,60.25,A675,External Works,general_groundworks
GW0594,595,595,Conservation kerb; 145 x 145; concrete bed & haunch; radius,m,Groundworks,General Groundworks,Groundworks,81.13,E676,81.13,A676,External Works,general_groundworks
GW0595,596,596,EO Conservation kerb; tapered transition 145 x 255/145,nr,Groundworks,General Groundworks,Groundworks,52.88,E677,52.88,A677,External Works,general_groundworks
GW0596,597,597,Conservation Quadrant; 305 x 305 x 255,nr,Groundworks,General Groundworks,Groundworks,89.19,E678,89.19,A678,External Works,general_groundworks
GW0597,598,598,Conservation kerb; 145 x 205; concrete bed & haunch,m,Groundworks,General Groundworks,Groundworks,58.44,E679,58.44,A679,External Works,general_groundworks
GW0598,599,599,Conservation kerb; 145 x 205; concrete bed & haunch; radius,m,Groundworks,General Groundworks,Groundworks,70.03,E680,70.03,A680,External Works,general_groundworks
GW0599,600,600,Conservation edging; 63 x 150; concrete bed & haunch,m,Groundworks,General Groundworks,Groundworks,44.95,E681,44.95,A681,External Works,general_groundworks
GW0600,601,601,Conservation edging; 63 x 150; concrete bed & haunch; radius,m,Groundworks,General Groundworks,Groundworks,52.17,E682,52.17,A682,External Works,general_groundworks
GW0601,602,602,Conservation edging; 63 x 250; concrete bed & haunch,m,Groundworks,General Groundworks,Groundworks,49.05,E683,49.05,A683,External Works,general_groundworks
GW0602,603,603,Conservation edging; 63 x 250; concrete bed & haunch; radius,m,Groundworks,General Groundworks,Groundworks,56.47,E684,56.47,A684,External Works,general_groundworks
GW0603,604,604,Charnwood kerb; 125 x 255; concrete bed & haunch,m,Groundworks,General Groundworks,Groundworks,56.24,E685,56.24,A685,External Works,general_groundworks
GW0604,605,605,Charnwood kerb; 125 x 255; concrete bed & haunch; radius,m,Groundworks,General Groundworks,Groundworks,72.69,E686,72.69,A686,External Works,general_groundworks
GW0605,606,606,EO Charnwood kerb; tapered transition 125 x 255/150,nr,Groundworks,General Groundworks,Groundworks,42.47,E687,42.47,A687,External Works,general_groundworks
GW0606,607,607,Charnwood bullnose kerb; 125 x 150; concrete bed & haunch,m,Groundworks,General Groundworks,Groundworks,53.79,E688,53.79,A688,External Works,general_groundworks
GW0607,608,608,Charnwood Quadrant; 305 x 305 x 255,nr,Groundworks,General Groundworks,Groundworks,91.72,E689,91.72,A689,External Works,general_groundworks
GW0608,609,609,Charnwood int/ext Angle; 125 x 255,nr,Groundworks,General Groundworks,Groundworks,85.6,E690,85.6,A690,External Works,general_groundworks
GW0609,610,610,Charcon Countryside kerb; CSK2; 145 x 150; concrete bed & haunch,m,Groundworks,General Groundworks,Groundworks,43.8,E691,43.8,A691,External Works,general_groundworks
GW0610,611,611,Charcon Countryside kerb; CSK2; 145 x 255; concrete bed & haunch,m,Groundworks,General Groundworks,Groundworks,52.19,E692,52.19,A692,External Works,general_groundworks
GW0611,612,612,Charcon Countryside kerb; CSK2; 145 x 255; concrete bed & haunch; radius,m,Groundworks,General Groundworks,Groundworks,61.37,E693,61.37,A693,External Works,general_groundworks
GW0612,613,613,Charcon Countryside kerb; Classic wide topp; 290 x 100; concrete bed & haunch; radius,m,Groundworks,General Groundworks,Groundworks,52.5,E694,52.5,A694,External Works,general_groundworks
GW0613,614,614,Marshalls Brackendale Sandstone flush kerb; 200 x 200; concrete bed and haunch,m,Groundworks,General Groundworks,Groundworks,72.68,E695,72.68,A695,External Works,general_groundworks
GW0614,615,615,Marshalls Brackendale Sandstone kerb; 300 x 300; concrete bed and haunch,m,Groundworks,General Groundworks,Groundworks,118.6,E696,118.6,A696,External Works,general_groundworks
GW0615,616,616,Marshalls Brackendale Sandstone kerb; 300 x 300; concrete bed and haunch; radius,m,Groundworks,General Groundworks,Groundworks,138.71,E697,138.71,A697,External Works,general_groundworks
GW0616,617,617,EO Marshalls Brackendale Transition Sandstone kerb; 300 x 300 - 200 x 200; concrete bed and haunch,nr,Groundworks,General Groundworks,Groundworks,108.89,E698,108.89,A698,External Works,general_groundworks
GW0617,618,618,Granite kerb; 125 x 250; concrete bed & haunch; free issue kerb,m,Groundworks,General Groundworks,Groundworks,30.8,E699,30.8,A699,External Works,general_groundworks
GW0618,619,619,Granite kerb; 125 x 250; concrete bed & haunch; radius; free issue kerb,m,Groundworks,General Groundworks,Groundworks,46.07,E700,46.07,A700,External Works,general_groundworks
GW0619,620,620,Granite kerb; 125 x 150; concrete bed & haunch; free issue kerb,m,Groundworks,General Groundworks,Groundworks,26.85,E701,26.85,A701,External Works,general_groundworks
GW0620,621,621,Granite edging; 60 x 250; concrete bed & haunch; free issue kerb,m,Groundworks,General Groundworks,Groundworks,24.4,E702,24.4,A702,External Works,general_groundworks
GW0621,622,622,Granite edging; 50 x 150; concrete bed & haunch; free issue kerb,m,Groundworks,General Groundworks,Groundworks,22.7,E703,22.7,A703,External Works,general_groundworks
GW0622,623,623,Granite drop kerb; Callisto; 150 x 150; concrete bed & haunch,m,Groundworks,General Groundworks,Groundworks,86.89,E704,86.89,A704,External Works,general_groundworks
GW0623,624,624,Granite kerb; Callisto; 150 x 150; concrete bed & haunch,m,Groundworks,General Groundworks,Groundworks,81.58,E705,81.58,A705,External Works,general_groundworks
GW0624,625,625,Granite kerb; Callisto; 150 x 255; concrete bed & haunch,m,Groundworks,General Groundworks,Groundworks,92.02,E706,92.02,A706,External Works,general_groundworks
GW0625,626,626,Granite kerb; Callisto; 150 x 255; concrete bed & haunch; radius,m,Groundworks,General Groundworks,Groundworks,110.43,E707,110.43,A707,External Works,general_groundworks
GW0626,627,627,Granite drop kerb; Callisto; 150 x 255; concrete bed & haunch; transition,nr,Groundworks,General Groundworks,Groundworks,101.91,E708,101.91,A708,External Works,general_groundworks
GW0627,628,628,Granite kerb; Callisto; 150 x 255; concrete bed & haunch; quadrant,nr,Groundworks,General Groundworks,Groundworks,172.76,E709,172.76,A709,External Works,general_groundworks
GW0628,629,629,Granite kerb; Callisto; 300 x 300 HB bus stop kerb; concrete bed & haunch,m,Groundworks,General Groundworks,Groundworks,135.42,E710,135.42,A710,External Works,general_groundworks
GW0629,630,630,Granite kerb; Callisto; 300 x 300 BN bus stop kerb; concrete bed & haunch,m,Groundworks,General Groundworks,Groundworks,135.42,E711,135.42,A711,External Works,general_groundworks
GW0630,631,631,Granite drop kerb; Callisto; 300 x 300 BN to HB bus stop kerb; concrete bed & haunch,nr,Groundworks,General Groundworks,Groundworks,160.72,E712,160.72,A712,External Works,general_groundworks
GW0631,632,632,Granite kerb; 150 x 300; concrete bed & haunch,m,Groundworks,General Groundworks,Groundworks,116.37,E713,116.37,A713,External Works,general_groundworks
GW0632,633,633,Granite kerb; 150 x 300; concrete bed & haunch; radius,m,Groundworks,General Groundworks,Groundworks,124.08,E714,124.08,A714,External Works,general_groundworks
GW0633,634,634,Granite kerb; 200 x 300; concrete bed & haunch,m,Groundworks,General Groundworks,Groundworks,108.44,E715,108.44,A715,External Works,general_groundworks
GW0634,635,635,Granite kerb; 200 x 300; concrete bed & haunch; radius,m,Groundworks,General Groundworks,Groundworks,117.18,E716,117.18,A716,External Works,general_groundworks
GW0635,636,636,Granite kerb; 200 x 350; concrete bed & haunch,m,Groundworks,General Groundworks,Groundworks,142.99,E717,142.99,A717,External Works,general_groundworks
GW0636,637,637,Granite kerb; 200 x 350; concrete bed & haunch; radius,m,Groundworks,General Groundworks,Groundworks,134.24,E718,134.24,A718,External Works,general_groundworks
GW0637,638,638,Granite kerb; 450 x 200; concrete bed & haunch,m,Groundworks,General Groundworks,Groundworks,121.57,E719,121.57,A719,External Works,general_groundworks
GW0638,639,639,Granite kerb; 600 x 200; concrete bed & haunch,m,Groundworks,General Groundworks,Groundworks,154.38,E720,154.38,A720,External Works,general_groundworks
GW0639,640,640,Granite sett kerbline; 100 x 100 x 100 setts laid as kerbline; on 50mm mortar bed & jointing (Chinese granite),m,Groundworks,General Groundworks,Groundworks,72.35,E721,72.35,A721,External Works,50mm|general_groundworks
GW0640,641,641,Granite sett kerbline; 200 x 100 x 100 setts laid as kerbline; on concrete bed and haunch,m,Groundworks,General Groundworks,Groundworks,81.96,E722,81.96,A722,External Works,general_groundworks
GW0641,642,642,Granite sett border; edging band type 5; 100 x 200 x 200; concrete bed & haunch,m,Groundworks,General Groundworks,Groundworks,88.54,E723,88.54,A723,External Works,general_groundworks
GW0642,643,643,Granite sett edging; edging band type 9; 60 x 60 x 150; concrete bed & haunch,m,Groundworks,General Groundworks,Groundworks,62.07,E724,62.07,A724,External Works,general_groundworks
GW0643,644,644,Granite steps; solid blocks 350 (tread) x 150 (riser) x 1000lg solid blocks with inlaid nosing to leading edge; including 25mm resin mortar; on concrete base measured elsewhere,m,Groundworks,General Groundworks,Groundworks,138.42,E725,138.42,A725,External Works,25mm|general_groundworks
GW0644,645,645,Granite steps; solid blocks 600 (tread) x 280 (riser) x 1000lg solid blocks with inlaid nosing to leading edge; including 25mm resin mortar; on concrete base measured elsewhere,m,Groundworks,General Groundworks,Groundworks,197.29,E726,197.29,A726,External Works,25mm|general_groundworks
GW0645,646,646,Granite step; Despina by Marshalls step units; 350 x 150 x 1000lg; bedded on concrete; with Tritanial 30 x 30 nosing,m,Groundworks,General Groundworks,Groundworks,328.28,E727,328.28,A727,External Works,general_groundworks
GW0646,647,647,Brick on end edging inc concrete bed & haunch,m,Groundworks,General Groundworks,Groundworks,53.89,E728,53.89,A728,External Works,general_groundworks
GW0647,648,648,Lay only full height kerb; 125 x 250 flame finish granite kerbs; concrete bed & haunch,m,Groundworks,General Groundworks,Groundworks,27.79,E729,27.79,A729,External Works,general_groundworks
GW0648,649,649,Lay only Soldier course detail; flame finished 250 x 150 x 60 granite blocks inc concrete bed & haunch,m,Groundworks,General Groundworks,Groundworks,30.62,E730,30.62,A730,External Works,general_groundworks
GW0649,650,650,Lay only Edging detail; flame finish granite edging; 50 x 150; concrete bed & haunch,m,Groundworks,General Groundworks,Groundworks,22.65,E731,22.65,A731,External Works,general_groundworks
GW0650,651,651,Keykerb; KL HB half battered; 127 x 200; concrete bed & haunch,m,Groundworks,General Groundworks,Groundworks,63.62,E732,63.62,A732,External Works,general_groundworks
GW0651,652,652,Keykerb; KL HB half battered; 127 x 200; concrete bed & haunch; radius,m,Groundworks,General Groundworks,Groundworks,69.74,E733,69.74,A733,External Works,general_groundworks
GW0652,653,653,Keykerb; KL BN bullnose; 127 x 200; concrete bed & haunch,m,Groundworks,General Groundworks,Groundworks,61.0,E734,61.0,A734,External Works,general_groundworks
GW0653,654,654,Keykerb; KL BN bullnose; 127 x 200; concrete bed & haunch; radius,m,Groundworks,General Groundworks,Groundworks,67.11,E735,67.11,A735,External Works,general_groundworks
GW0654,655,655,Keykerb; KS kerb; 127 x 125; concrete bed & haunch,m,Groundworks,General Groundworks,Groundworks,55.11,E736,55.11,A736,External Works,general_groundworks
GW0655,656,656,Tegula kerbsetts; HB half battered; 250 x 160 x 130; concrete bed & haunch,m,Groundworks,General Groundworks,Groundworks,80.77,E737,80.77,A737,External Works,general_groundworks
GW0656,657,657,Tegula kerbsetts; HB half battered; 250 x 160 x 130; concrete bed & haunch; radius,m,Groundworks,General Groundworks,Groundworks,92.99,E738,92.99,A738,External Works,general_groundworks
GW0657,658,658,Tegula channel course; 1 row; 80 x 80 x 80 setts laid flush; concrete bed & haunch,m,Groundworks,General Groundworks,Groundworks,72.88,E739,72.88,A739,External Works,general_groundworks
GW0658,659,659,Tegula channel course; 2 rows; 80 x 80 x 80 setts laid flush; concrete bed & haunch,m,Groundworks,General Groundworks,Groundworks,109.18,E740,109.18,A740,External Works,general_groundworks
GW0659,660,660,Brackendale sandstone flush band course; 2 rows; 200 x 100 x 100 setts; concrete bed & haunch; 6-8mm pointing in Grantech grout from Parex,m,Groundworks,General Groundworks,Groundworks,112.61,E741,112.61,A741,External Works,8mm|general_groundworks
GW0660,661,661,Brackendale sandstone flush band course; 2 rows; 200 x 100 x 100 setts; concrete bed & haunch; 6-8mm pointing in Grantech grout from Parex; radius,m,Groundworks,General Groundworks,Groundworks,138.58,E742,138.58,A742,External Works,8mm|general_groundworks
GW0661,662,662,Brackendale sandstone flush band course; 4 rows; 200 x 100 x 100 setts; concrete bed & haunch; 6-8mm pointing in Grantech grout from Parex,m,Groundworks,General Groundworks,Groundworks,198.39,E743,198.39,A743,External Works,8mm|general_groundworks
GW0662,663,663,Brackendale sandstone flush band course; 4 rows; 200 x 100 x 100 setts; concrete bed & haunch; 6-8mm pointing in Grantech grout from Parex; radius,m,Groundworks,General Groundworks,Groundworks,247.28,E744,247.28,A744,External Works,8mm|general_groundworks
GW0663,664,664,Aluexcel 5 x 50 edge restraint; AE.50,m,Groundworks,General Groundworks,Groundworks,26.16,E745,26.16,A745,External Works,general_groundworks
GW0664,665,665,Aluexcel 5 x 75 edge restraint,m,Groundworks,General Groundworks,Groundworks,29.47,E746,29.47,A746,External Works,general_groundworks
GW0665,666,666,Aluexcel 5 x 75 edge restraint; curved,m,Groundworks,General Groundworks,Groundworks,32.52,E747,32.52,A747,External Works,general_groundworks
GW0666,667,667,Aluexcel 6 x 100 edge restraint; AE.100,m,Groundworks,General Groundworks,Groundworks,37.9,E748,37.9,A748,External Works,general_groundworks
GW0667,668,668,Aluexcel 6 x 100 edge restraint; AE.100; curved,m,Groundworks,General Groundworks,Groundworks,40.96,E749,40.96,A749,External Works,general_groundworks
GW0668,669,669,Aluexcel 6 x 150 edge restraint;,m,Groundworks,General Groundworks,Groundworks,83.46,E750,83.46,A750,External Works,general_groundworks
GW0669,670,670,Aluexcel 6 x 150 edge restraint; curved,m,Groundworks,General Groundworks,Groundworks,86.55,E751,86.55,A751,External Works,general_groundworks
GW0670,671,671,Steel edge restraint; galvanised steel; 150mm deep unequal angle; concrete bed,m,Groundworks,General Groundworks,Groundworks,77.07,E752,77.07,A752,External Works,150mm|general_groundworks
GW0671,672,672,EO for welding corrners,nr,Groundworks,General Groundworks,Groundworks,104.89,E753,104.89,A753,External Works,general_groundworks
GW0672,673,673,Corten steel Planterline edgings by Kinley; 3mm x 500mm high; with triangular brackets at 900c/s; bolted to concrete foundation; str,m,Groundworks,General Groundworks,Groundworks,239.73,E754,239.73,A754,External Works,3mm|500mm|foundation|general_groundworks
GW0673,674,674,EO bespoke welded corner,nr,Groundworks,General Groundworks,Groundworks,56.08,E755,56.08,A755,External Works,general_groundworks
GW0674,675,675,Corten steel planterline edgings by Kinley; 3mm x 500mm high; with triangular brackets at 900c/s; bolted to concrete foundation; radius,m,Groundworks,General Groundworks,Groundworks,320.75,E756,320.75,A756,External Works,3mm|500mm|foundation|general_groundworks
GW0675,676,676,Corten steel planterline edgings by Kinley; 6mm x 610mm high; with triangular brackets at 900c/s; bolted to concrete podium,m,Groundworks,General Groundworks,Groundworks,388.43,E757,388.43,A757,External Works,6mm|610mm|general_groundworks
GW0676,677,677,Corten steel planterline edgings by Kinley; 3mm x 900mm high; with triangular brackets at 900c/s; bolted to concrete foundation; str,m,Groundworks,General Groundworks,Groundworks,335.27,E758,335.27,A758,External Works,3mm|900mm|foundation|general_groundworks
GW0677,678,678,EO bespoke welded corner,nr,Groundworks,General Groundworks,Groundworks,67.8,E759,67.8,A759,External Works,general_groundworks
GW0678,679,679,Corten steel Planterline edgings by Kinley; 5mm x 900mm high; with triangular brackets at 900c/s; bolted to concrete foundation; radius,m,Groundworks,General Groundworks,Groundworks,479.63,E760,479.63,A760,External Works,5mm|900mm|foundation|general_groundworks
GW0679,680,680,Corten steel Planterline edgings by Kinley; 6mm x 1200mm high; with triangular brackets at 900c/s; bolted to concrete podium,m,Groundworks,General Groundworks,Groundworks,605.49,E761,605.49,A761,External Works,6mm|1200mm|general_groundworks
GW0680,681,681,Corten steel Planterline cube planter; 800 x 800 x 500mm high; bolted to concrete foundation; str,nr,Groundworks,General Groundworks,Groundworks,1255.58,E762,1255.58,A762,External Works,500mm|foundation|general_groundworks
GW0681,682,682,Beany block drainage kerb,m,Groundworks,General Groundworks,Groundworks,120.92,E763,120.92,A763,External Works,general_groundworks
GW0682,683,683,Beany block gully outfall,nr,Groundworks,General Groundworks,Groundworks,511.03,E764,511.03,A764,External Works,general_groundworks
GW0683,684,684,Beany block end cap,nr,Groundworks,General Groundworks,Groundworks,46.28,E765,46.28,A765,External Works,general_groundworks
GW0684,685,685,Mini Beany drainage kerb,m,Groundworks,General Groundworks,Groundworks,105.4,E766,105.4,A766,External Works,general_groundworks
GW0685,686,686,Mini Beany gully outfall,nr,Groundworks,General Groundworks,Groundworks,468.57,E767,468.57,A767,External Works,general_groundworks
GW0686,687,687,Mini beany end cap,nr,Groundworks,General Groundworks,Groundworks,44.31,E768,44.31,A768,External Works,general_groundworks
GW0687,688,688,Timber edging; 50 x 150; with 40 x 40 x 450 pegs,m,Groundworks,General Groundworks,Groundworks,16.37,E769,16.37,A769,External Works,general_groundworks
GW0688,689,689,Timber edging; 50 x 150; with 40 x 40 x 450 pegs; curved/facetted,m,Groundworks,General Groundworks,Groundworks,21.47,E770,21.47,A770,External Works,general_groundworks
GW0689,690,690,Gravel strip/margin,m,Groundworks,Surface Preparation,Groundworks,4.27,E771,4.27,A771,External Works,surface_preparation
GW0690,691,691,Temporary block kerb race; 100mm thick x 440 x 215 7N blocks including concrete bed & haunch,m,Groundworks,General Groundworks,Groundworks,17.27,E772,17.27,A772,External Works,100mm|general_groundworks
